id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
37499;Train/aja_pm20001004_osa_1_ud211.conllu;"Ettevõtlik mees suutis sellide ja õpipoiste abiga trükikoja käima panna ja lasi kõigepealt trükkida enese koostatud "" Postordnungi "" , milles on kirjas Riiast väljasaadetava posti liikumise kiirus ja hinnad .";100;115;enese koostatud;free;"Ettevõtlik mees suutis sellide ja õpipoiste abiga trükikoja käima panna ja lasi kõigepealt trükkida "" Postordnungi "" , milles on kirjas Riiast väljasaadetava posti liikumise kiirus ja hinnad .";100.0;100.0;100.0
37500;Train/aja_pm20001004_osa_1_ud211.conllu;"Ettevõtlik mees suutis sellide ja õpipoiste abiga trükikoja käima panna ja lasi kõigepealt trükkida enese koostatud "" Postordnungi "" , milles on kirjas Riiast väljasaadetava posti liikumise kiirus ja hinnad .";152;173;Riiast väljasaadetava;free;"Ettevõtlik mees suutis sellide ja õpipoiste abiga trükikoja käima panna ja lasi kõigepealt trükkida enese koostatud "" Postordnungi "" , milles on kirjas posti liikumise kiirus ja hinnad .";100.0;100.0;100.0
37503;Train/aja_sloleht20071217_ud211.conllu;Kiireim sõit oli finaali viimane , kus Märtin läbis lõpuringi rekordilise 49,38ga .;33;81;, kus Märtin läbis lõpuringi rekordilise 49,38ga;free;Kiireim sõit oli finaali viimane .;100.0;100.0;100.0
37506;Dev/aja_ee199920_osa4_ud211.conllu;Meediakujundiks ülenenud pikk ja sihvakas jalg ujub mul silme ees ja rikub mu tuju .;0;24;Meediakujundiks ülenenud;free;pikk ja sihvakas jalg ujub mul silme ees ja rikub mu tuju .;100.0;100.0;100.0
37517;Train/tea_toohoive.conllu;Sellele järgnes järsk kasv 1996. aastani ning 1990ndate aastate lõpus on vaeghõivatute osatähtsus hakanud taas langema .;73;86;vaeghõivatute;free;Sellele järgnes järsk kasv 1996. aastani ning 1990ndate aastate lõpus on osatähtsus hakanud taas langema .;100.0;100.0;100.0
37518;Train/aja_ee200110_osa_1_ud211.conllu;Seni esindas Sposatot Eestis vähetuntud jurist Vladimir Sadekov .;22;39;Eestis vähetuntud;free;Seni esindas Sposatot jurist Vladimir Sadekov .;100.0;100.0;100.0
37525;Train/aja_epl20061216_ud211.conllu;Detsembri alguses katkenud trossi tõttu minema lennanud ja kadunuks jäänud päästekeskuse dirižaabli uus variant on valmis , veel on vaja häälestada videosüsteemi .;0;74;Detsembri alguses katkenud trossi tõttu minema lennanud ja kadunuks jäänud;free;päästekeskuse dirižaabli uus variant on valmis , veel on vaja häälestada videosüsteemi .;100.0;100.0;100.0
37529;Dev/aja_luup200009_ud211.conllu;Kuid piire kaotav infoühiskond soosib uute töökohtade loomise ja oskusteabe ekspordi asemel pigem ajude äravoolu .;5;17;piire kaotav;free;Kuid infoühiskond soosib uute töökohtade loomise ja oskusteabe ekspordi asemel pigem ajude äravoolu .;100.0;100.0;100.0
37530;Train/aja_ee200110_osa_9_ud211.conllu;Seltskond avaldab seeria fotosid , kus rahuloleva näoga iludus sobrab mustas pesus , võtab ühelt kerekalt isandalt vastu tema mustad särgid , triigib ja lõpuks vaatab meile puhta särgirea kõrval seistes sügavalt silma .;33;217;, kus rahuloleva näoga iludus sobrab mustas pesus , võtab ühelt kerekalt isandalt vastu tema mustad särgid , triigib ja lõpuks vaatab meile puhta särgirea kõrval seistes sügavalt silma;free;Seltskond avaldab seeria fotosid .;100.0;100.0;100.0
37538;Train/aja_ee200110_osa_10_ud211.conllu;Kataloonias Figuerase linnas säilinud Salvador Dali sünnimajja kavandatakse kuulsa sürrealisti muuseumi .;0;37;Kataloonias Figuerase linnas säilinud;free;Salvador Dali sünnimajja kavandatakse kuulsa sürrealisti muuseumi .;100.0;100.0;100.0
37539;Train/aja_ee199920_osa_2_ud211.conllu;Samuti võib kaasa elada transvestiitidest ja hermafrodiitidest koosneva moderntantsutrupi liikumiskavale .;24;71;transvestiitidest ja hermafrodiitidest koosneva;free;Samuti võib kaasa elada moderntantsutrupi liikumiskavale .;100.0;100.0;100.0
37541;Train/aja_pm20001004_osa_2_ud211.conllu;Kas oleks võimalik , et diskussioon , kas mitte-eestlaste lahkumine oleks Eestile kasulik , leiaks aset Ameerika juhtivas ajalehes , televisioonis või isegi nn kõmulehtedes ?;36;91;, kas mitte-eestlaste lahkumine oleks Eestile kasulik ,;free;Kas oleks võimalik , et diskussioon leiaks aset Ameerika juhtivas ajalehes , televisioonis või isegi nn kõmulehtedes ?;100.0;100.0;100.0
37544;Train/tea_AA_05_6_ud211.conllu;Välkmälude tormiline võidukäik kuulutab paratamatut kadu vanamoodsatele kohmakatele mürarikastele ja võrdlemisi kapriissetele magnetlinte või -kettaid kasutavaile mäludraividele .;126;162;magnetlinte või -kettaid kasutavaile;free;Välkmälude tormiline võidukäik kuulutab paratamatut kadu vanamoodsatele kohmakatele mürarikastele ja võrdlemisi kapriissetele mäludraividele .;100.0;100.0;100.0
37547;Train/aja_sloleht20071217_ud211.conllu;Tähtis on treenida õiget kehahoidu säilitavaid ehk staatilisi , aga ka liigutusi teostavaid ehk dünaamilisi lihaseid .;19;107;õiget kehahoidu säilitavaid ehk staatilisi , aga ka liigutusi teostavaid ehk dünaamilisi;free;Tähtis on treenida lihaseid .;100.0;100.0;100.0
37548;Train/aja_ml200247_osa_4_ud211.conllu;Kümme aastat Toila valda ja peaaegu sama kaua ka Ida-Viru omavalitsusliitu juhtinud Bruno Uustal meenutab , et tosin aastat tagasi said kohalikud omavalitsused suured volitused-õigused .;0;83;Kümme aastat Toila valda ja peaaegu sama kaua ka Ida-Viru omavalitsusliitu juhtinud;free;Bruno Uustal meenutab , et tosin aastat tagasi said kohalikud omavalitsused suured volitused-õigused .;100.0;100.0;100.0
37553;Train/aja_luup200106_osa_1_ud211.conllu;See , kas viimane on ka investori suurim sõber , sõltub investeerimise ajalise horisondi pikkusest .;4;48;, kas viimane on ka investori suurim sõber ,;free;See sõltub investeerimise ajalise horisondi pikkusest .;100.0;100.0;100.0
37557;Train/aja_ee199920_osa_3_ud211.conllu;""" Aga ma ei usu , et 50 aastat tagasi leiutatud televiisor oleks midagi märkimisväärselt muutnud . """;21;47;50 aastat tagasi leiutatud;free;""" Aga ma ei usu , et televiisor oleks midagi märkimisväärselt muutnud . """;100.0;100.0;100.0
37567;Train/aja_pm19980926e_ud211.conllu;Paistab , et see oleneb parasjagu valitsevast meeleolust ja konkreetse hetke kahtlustest .;24;45;parasjagu valitsevast;free;Paistab , et see oleneb meeleolust ja konkreetse hetke kahtlustest .;100.0;100.0;100.0
37574;Train/ilu_vilep_ud211.conllu;"Vastas asetseva samasuguse kahekorruselise amortiseerunud elamu seinal nägi ta tahvlikest : "" Nõlva "" .";0;15;Vastas asetseva;free;"samasuguse kahekorruselise amortiseerunud elamu seinal nägi ta tahvlikest : "" Nõlva "" .";100.0;100.0;100.0
37575;Train/ilu_vilep_ud211.conllu;"Vastas asetseva samasuguse kahekorruselise amortiseerunud elamu seinal nägi ta tahvlikest : "" Nõlva "" .";43;57;amortiseerunud;free;"Vastas asetseva samasuguse kahekorruselise elamu seinal nägi ta tahvlikest : "" Nõlva "" .";100.0;100.0;100.0
37591;Train/tea_geofyysika.conllu;Planeetide ja tsentraaltähe arengu varased etapid mööduvad umbes 10 miljoni aastaga , mille järel tähes käivituvad termotuumareaktsioonid ning järgneb miljardeid aastaid kestev rahulik arengujärk peajadal .;151;176;miljardeid aastaid kestev;free;Planeetide ja tsentraaltähe arengu varased etapid mööduvad umbes 10 miljoni aastaga , mille järel tähes käivituvad termotuumareaktsioonid ning järgneb rahulik arengujärk peajadal .;100.0;100.0;100.0
37605;Train/aja_ee200110_osa_9_ud211.conllu;Scandinavian Filmsi juhatuse esimehe Jan Erik Holsti ja Baltic Filmsi juhatuse esimehe Bruno Ashuksi allkirjastatud koostöökokkulepe hõlmab kõiki filmitegevuse valdkondi .;0;115;Scandinavian Filmsi juhatuse esimehe Jan Erik Holsti ja Baltic Filmsi juhatuse esimehe Bruno Ashuksi allkirjastatud;free;koostöökokkulepe hõlmab kõiki filmitegevuse valdkondi .;100.0;100.0;100.0
37613;Train/ilu_remsu_ud211.conllu;Kahtlemata tuleb leida õige tasakaal isereguleeruva vabaturu ning inimmõistusele allutatud riigimajanduse vahel , seda tasakaalupunkti ka kõik soovijad otsivad , ent selle leidmine on usuküsimus .;37;51;isereguleeruva;free;Kahtlemata tuleb leida õige tasakaal vabaturu ning inimmõistusele allutatud riigimajanduse vahel , seda tasakaalupunkti ka kõik soovijad otsivad , ent selle leidmine on usuküsimus .;100.0;100.0;100.0
37618;Train/aja_horisont2000_osa_5_ud211.conllu;Olime võtnud ka mõningaid pilte , kuid loodetud kaelkirjakute paaritusfotosid me ei saanud .;39;47;loodetud;free;Olime võtnud ka mõningaid pilte , kuid kaelkirjakute paaritusfotosid me ei saanud .;100.0;100.0;100.0
37624;Train/aja_luup200106_osa_3_ud211.conllu;Kommunistlik eliit muundus sujuvalt iseseisva Eesti eliidiks .;36;45;iseseisva;free;Kommunistlik eliit muundus sujuvalt Eesti eliidiks .;100.0;100.0;100.0
37637;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Kui teistesse liikmesriikidesse siirdunud töötajad kaotaksid oma varasemate töösuhete kaudu omandatud sotsiaalkindlustusõigused , siis ei toimuks tegelikult ka riikidevahelist liikumist .;61;101;oma varasemate töösuhete kaudu omandatud;free;Kui teistesse liikmesriikidesse siirdunud töötajad kaotaksid sotsiaalkindlustusõigused , siis ei toimuks tegelikult ka riikidevahelist liikumist .;100.0;100.0;100.0
37647;Train/aja_horisont2000_osa_4_ud211.conllu;Usuvahetuse protsess oli väga aeglane , paljudes mägipiirkondades ja Inguššias võeti sunnal põhinev islam vastu alles 19. sajandi teisel poolel .;85;99;sunnal põhinev;free;Usuvahetuse protsess oli väga aeglane , paljudes mägipiirkondades ja Inguššias võeti islam vastu alles 19. sajandi teisel poolel .;100.0;100.0;100.0
37656;Dev/aja_ml200247_osa6_ud211.conllu;"1997 mõõtis "" Guinnessi maailmarekordite "" kohtunik , et Šotimaal Ellonis elava Lorna Sutherlandi nelja-aastane isane valge kass Snowbie on ninaotsast sabaotsani 103 cm pikk .";57;79;Šotimaal Ellonis elava;free;"1997 mõõtis "" Guinnessi maailmarekordite "" kohtunik , et Lorna Sutherlandi nelja-aastane isane valge kass Snowbie on ninaotsast sabaotsani 103 cm pikk .";100.0;100.0;100.0
37659;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;4 Mitterahaliste hüvitiste all peetakse silmas tervishoiuteenust ( Eestis kuulub mitterahalise hüvitise alla ka rahas välja makstav hambaraviteenuse hüvitis ning täiendav ravimihüvitis ) .;112;131;rahas välja makstav;free;4 Mitterahaliste hüvitiste all peetakse silmas tervishoiuteenust ( Eestis kuulub mitterahalise hüvitise alla ka hambaraviteenuse hüvitis ning täiendav ravimihüvitis ) .;100.0;100.0;100.0
37660;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;4 Mitterahaliste hüvitiste all peetakse silmas tervishoiuteenust ( Eestis kuulub mitterahalise hüvitise alla ka rahas välja makstav hambaraviteenuse hüvitis ning täiendav ravimihüvitis ) .;162;170;täiendav;free;4 Mitterahaliste hüvitiste all peetakse silmas tervishoiuteenust ( Eestis kuulub mitterahalise hüvitise alla ka rahas välja makstav hambaraviteenuse hüvitis ning ravimihüvitis ) .;100.0;100.0;100.0
37664;Train/aja_ee199920_osa_3_ud211.conllu;Lissabonis üürisid korraldajad 7toalise korteri , kus tihedamatel päevadel magas põrandal koos kuni 29 inimest .;48;110;, kus tihedamatel päevadel magas põrandal koos kuni 29 inimest;free;Lissabonis üürisid korraldajad 7toalise korteri .;100.0;100.0;100.0
37665;Dev/ilu_ruben_ud211.conllu;Alles sündmuste käik tutvustas mind kohutava reaalsusega .;36;44;kohutava;free;Alles sündmuste käik tutvustas mind reaalsusega .;100.0;100.0;100.0
37667;Train/aja_sloleht20071217_ud211.conllu;Tal on 200 m kompleksis täidetud Pekingi A-norm ja olümpiakomitee nõudel tuleb seda alanud hooajal vähemalt B-normiga kinnitada .;84;90;alanud;free;Tal on 200 m kompleksis täidetud Pekingi A-norm ja olümpiakomitee nõudel tuleb seda hooajal vähemalt B-normiga kinnitada .;100.0;100.0;100.0
37668;Train/aja_pm20001004_osa_3_ud211.conllu;Ilma haigevoodis Priit Pihela ning Indrek Visnapuuta mänginud BC Hotronic jäi tartlaste vastu kiiresti tagaajaja ossa , kaotusest ei säästnud miski .;0;61;Ilma haigevoodis Priit Pihela ning Indrek Visnapuuta mänginud;free;BC Hotronic jäi tartlaste vastu kiiresti tagaajaja ossa , kaotusest ei säästnud miski .;100.0;100.0;100.0
37673;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Patsient saab arvutiekraanil jälgida harjutuse sooritamisel tekkivaid lihaskontraktsioone ja selle alusel korrigeerida harjutuste sooritamist .;37;69;harjutuse sooritamisel tekkivaid;free;Patsient saab arvutiekraanil jälgida lihaskontraktsioone ja selle alusel korrigeerida harjutuste sooritamist .;100.0;100.0;100.0
37691;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;VD diagnoosikriteeriume on viis erinevat tuntumat varianti .;32;40;erinevat;free;VD diagnoosikriteeriume on viis tuntumat varianti .;100.0;100.0;100.0
37696;Train/aja_horisont2000_osa_1_ud211.conllu;Vahest aitavad selgust tuua kvasarid ja raadiogalaktikad , mis nähtavas valguses ja raadiokiirguses tehtud fotol näevad välja täiesti erinevad .;63;106;nähtavas valguses ja raadiokiirguses tehtud;free;Vahest aitavad selgust tuua kvasarid ja raadiogalaktikad , mis fotol näevad välja täiesti erinevad .;100.0;100.0;100.0
37701;Train/aja_pm20001004_osa_1_ud211.conllu;Kooli õpilasomavalitsuse korraldatud küsitluste järgi on staažikas keemiaõpetaja laste hulgas üks populaarseimaid .;0;36;Kooli õpilasomavalitsuse korraldatud;free;küsitluste järgi on staažikas keemiaõpetaja laste hulgas üks populaarseimaid .;100.0;100.0;100.0
37705;Train/aja_horisont2000_osa_1_ud211.conllu;Akretsiooniketta pöörlemiskiirus võimaldab hinnata vaadeldavas ruumiosas sisalduvat massi .;51;62;vaadeldavas;free;Akretsiooniketta pöörlemiskiirus võimaldab hinnata ruumiosas sisalduvat massi .;100.0;100.0;100.0
37706;Train/aja_horisont2000_osa_1_ud211.conllu;Akretsiooniketta pöörlemiskiirus võimaldab hinnata vaadeldavas ruumiosas sisalduvat massi .;51;83;vaadeldavas ruumiosas sisalduvat;free;Akretsiooniketta pöörlemiskiirus võimaldab hinnata massi .;100.0;100.0;100.0
37719;Train/tea_toohoive.conllu;Lisaks on saadud näitajal veel mitu väga olulist puudust , mis takistavad nende baasil sektorite konkurentsivõime kohta järelduste tegemist .;10;16;saadud;free;Lisaks on näitajal veel mitu väga olulist puudust , mis takistavad nende baasil sektorite konkurentsivõime kohta järelduste tegemist .;100.0;100.0;100.0
37721;Train/aja_epl20061216_ud211.conllu;Mart Kalmu kinnitusel nõustus Uus Sakala järgima arhitektuurimälestiste nõukogu soovitusi säilitada fuajee- ja vestibüülikompleks .;90;129;säilitada fuajee- ja vestibüülikompleks;free;Mart Kalmu kinnitusel nõustus Uus Sakala järgima arhitektuurimälestiste nõukogu soovitusi .;100.0;100.0;100.0
37734;Train/tea_toohoive.conllu;Parim lahendus oleks uurida ettevõtte töötajate arvu sõltuvust majandusharust , kuhu ettevõte kuulub .;78;100;, kuhu ettevõte kuulub;free;Parim lahendus oleks uurida ettevõtte töötajate arvu sõltuvust majandusharust .;100.0;100.0;100.0
37737;Train/ilu_valton_ud211.conllu;Kohe esimeses õues näidati meie udupallile palju erinevaid asju ja elusolendeid .;49;58;erinevaid;free;Kohe esimeses õues näidati meie udupallile palju asju ja elusolendeid .;100.0;100.0;100.0
37740;Train/tea_toohoive.conllu;Tööhõivet uurivad majandusteadlased on leidnud , et töökohtade ümberpaiknemine seletab ära olulise osa tööjõuturu ringlusest .;0;17;Tööhõivet uurivad;free;majandusteadlased on leidnud , et töökohtade ümberpaiknemine seletab ära olulise osa tööjõuturu ringlusest .;100.0;100.0;100.0
37744;Train/aja_ee200110_osa_8_ud211.conllu;Vana hea sada aastat püsinud formaliinpreparaat on väheinformatiivne ja ebaesteetiline .;9;28;sada aastat püsinud;free;Vana hea formaliinpreparaat on väheinformatiivne ja ebaesteetiline .;100.0;100.0;100.0
37745;Train/aja_ee200110_osa_4_ud211.conllu;1984. aastal kolksatas meteoriit USAs Georgia osariigis elava Carutha Barnardini postkasti .;33;61;USAs Georgia osariigis elava;free;1984. aastal kolksatas meteoriit Carutha Barnardini postkasti .;100.0;100.0;100.0
37750;Train/ilu_remsu_ud211.conllu;Pakuti hoopis siidmaale ja imeilusasti tikitud suuri siidsirme , siidi kunagine tarbefunktsioon on asendunud dekoratiivsega .;27;46;imeilusasti tikitud;free;Pakuti hoopis siidmaale ja suuri siidsirme , siidi kunagine tarbefunktsioon on asendunud dekoratiivsega .;100.0;100.0;100.0
37751;Train/aja_pm20000218_osa_5_ud211.conllu;Edwardsi abikaasa Peter Berlin tunnistas , et kõigi talle kuulunud kolme firma ainus eesmärk oli rahaülekannete sooritamine .;52;66;talle kuulunud;free;Edwardsi abikaasa Peter Berlin tunnistas , et kõigi kolme firma ainus eesmärk oli rahaülekannete sooritamine .;100.0;100.0;100.0
37753;Train/tea_toohoive.conllu;Samuti on vähenenud tavaliselt nädalas töötatud tundide arv nii täis- kui osaajatööl .;20;47;tavaliselt nädalas töötatud;free;Samuti on vähenenud tundide arv nii täis- kui osaajatööl .;100.0;100.0;100.0
37758;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Leukotrieeni retseptorite antagonistid ( montelukast ) ennetavad ja pärsivad leukotrieenide C4 , D4 ning E4 poolt vahendatud põletikulisi protsesse .;77;124;leukotrieenide C4 , D4 ning E4 poolt vahendatud;free;Leukotrieeni retseptorite antagonistid ( montelukast ) ennetavad ja pärsivad põletikulisi protsesse .;100.0;100.0;100.0
37762;Train/tea_toohoive.conllu;Firmal on sel juhul valida , kas investeerida tehnoloogia uuendamisele olemasoleval töökohal või siis hävitada töökoht .;71;83;olemasoleval;free;Firmal on sel juhul valida , kas investeerida tehnoloogia uuendamisele töökohal või siis hävitada töökoht .;100.0;100.0;100.0
37765;Dev/aja_luup200009_ud211.conllu;Kuna Seawolf saab oma ninas asuvad horisontaaltüürid korpusesse tõmmata , on ta võimeline tegutsema ka jää all .;18;34;oma ninas asuvad;free;Kuna Seawolf saab horisontaaltüürid korpusesse tõmmata , on ta võimeline tegutsema ka jää all .;100.0;100.0;100.0
37766;Train/aja_pm19980926e_ud211.conllu;Lao selliselt töödeldud küüned väikestesse purkidesse ja vala peale kuum marinaad .;4;23;selliselt töödeldud;free;Lao küüned väikestesse purkidesse ja vala peale kuum marinaad .;100.0;100.0;100.0
37771;Train/aja_ee200110_osa_1_ud211.conllu;Piltilus neiu uskus Sposato lubadusi teha temast modell , ent hakkas siis kahtlema .;37;55;teha temast modell;free;Piltilus neiu uskus Sposato lubadusi , ent hakkas siis kahtlema .;100.0;100.0;100.0
37779;Train/aja_ee200110_osa_9_ud211.conllu;Paraku vestis Kivirähu lumememm kadunud Euroopast .;32;39;kadunud;free;Paraku vestis Kivirähu lumememm Euroopast .;100.0;100.0;100.0
37784;Train/aja_pm20000218_osa_5_ud211.conllu;Näitena on toodud Rezeknet , kus Tshetsheenia toetusrühma juhtiva parlamendiliikme abi koguvat vabatahtlikke Tshetsheeniasse saatmiseks ja korraldavat nende arstlikku läbivaatust .;27;178;, kus Tshetsheenia toetusrühma juhtiva parlamendiliikme abi koguvat vabatahtlikke Tshetsheeniasse saatmiseks ja korraldavat nende arstlikku läbivaatust;free;Näitena on toodud Rezeknet .;100.0;100.0;100.0
37789;Train/aja_pm20001004_osa_2_ud211.conllu;See sõna on devalveerunud mitteharitud kolleegide tõttu .;26;38;mitteharitud;free;See sõna on devalveerunud kolleegide tõttu .;100.0;100.0;100.0
37795;Train/aja_horisont2000_osa_2_ud211.conllu;Sõltuvalt kohast ja asjaoludest võivad esiplaanile kerkida hoopis religioon , sekt , kast või hoopis veresugulusel põhinev klann .;101;122;veresugulusel põhinev;free;Sõltuvalt kohast ja asjaoludest võivad esiplaanile kerkida hoopis religioon , sekt , kast või hoopis klann .;100.0;100.0;100.0
37810;Train/aja_ee200110_osa_2_ud211.conllu;Mis kasu on konkreetsele vähki põdevale inimesele sellest , et temagi andis oma panuse , mis võimaldas ravimifirmal ravimi tootmise kulusid langetada ?;25;39;vähki põdevale;free;Mis kasu on konkreetsele inimesele sellest , et temagi andis oma panuse , mis võimaldas ravimifirmal ravimi tootmise kulusid langetada ?;100.0;100.0;100.0
37822;Train/tea_dr8047.conllu;Soomes uuriti erinevate õlide mõju veresoonte trombide vältijana .;14;23;erinevate;free;Soomes uuriti õlide mõju veresoonte trombide vältijana .;100.0;100.0;100.0
37828;Dev/aja_ml200247_osa6_ud211.conllu;Raskete sõjaväeautode närviajav mürin läheneb .;22;31;närviajav;free;Raskete sõjaväeautode mürin läheneb .;100.0;100.0;100.0
37832;Train/tea_eesti_arst_2004_osa_4_ud211.conllu;12 hüpertensiooni põdevat uuritavat said kombineeritud antihüpertensiivset ravi .;3;25;hüpertensiooni põdevat;free;12 uuritavat said kombineeritud antihüpertensiivset ravi .;100.0;100.0;100.0
37836;Train/tea_toohoive.conllu;Eesti keskmise palga väline ostujõud on viimasel kümnendil 40 korda tõusnud , kuid sisemine ostujõud on käitunud erinevate toodete ja varade lõikes väga erinevalt .;113;122;erinevate;free;Eesti keskmise palga väline ostujõud on viimasel kümnendil 40 korda tõusnud , kuid sisemine ostujõud on käitunud toodete ja varade lõikes väga erinevalt .;100.0;100.0;100.0
37844;Train/tea_AA_05_6_ud211.conllu;täiustatud otsing , mis põhineb õppekavade kaardistustel ja tarkvaralisel agendil;0;10;täiustatud;free;otsing , mis põhineb õppekavade kaardistustel ja tarkvaralisel agendil;100.0;100.0;100.0
37851;Train/aja_ml200247_osa_8_ud211.conllu;Karjäärinõustamise käigus puudutatakse ka seda teemat , et kuidas ja millist tööd leida .;54;87;, et kuidas ja millist tööd leida;free;Karjäärinõustamise käigus puudutatakse ka seda teemat .;100.0;100.0;100.0
37852;Train/aja_epl20061216_ud211.conllu;Seetõttu tööle hakanud alarmi peale jooksid kohale turvamehed , kes mehe kinni võtsid .;0;22;Seetõttu tööle hakanud;free;alarmi peale jooksid kohale turvamehed , kes mehe kinni võtsid .;100.0;100.0;100.0
37854;Train/aja_pm20001004_osa_3_ud211.conllu;Polishtshuki sõnul oli tapetavate nimekirjas veel kaks isikut , kes on seni elus .;23;33;tapetavate;free;Polishtshuki sõnul oli nimekirjas veel kaks isikut , kes on seni elus .;100.0;100.0;100.0
37858;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Epilepsia puhul esinev hoogude avaldumise ootamatus põhjustab patsientides pideva ebakindlustunde .;0;22;Epilepsia puhul esinev;free;hoogude avaldumise ootamatus põhjustab patsientides pideva ebakindlustunde .;100.0;100.0;100.0
37859;Train/aja_ee200110_osa_9_ud211.conllu;1991 Lüübekis loodud Baltic Films oli juba siis mõeldud kaitsvaks vihmavarjuks Balti kineastide kohale .;0;20;1991 Lüübekis loodud;free;Baltic Films oli juba siis mõeldud kaitsvaks vihmavarjuks Balti kineastide kohale .;100.0;100.0;100.0
37860;Train/aja_ee200110_osa_9_ud211.conllu;1991 Lüübekis loodud Baltic Films oli juba siis mõeldud kaitsvaks vihmavarjuks Balti kineastide kohale .;56;65;kaitsvaks;free;1991 Lüübekis loodud Baltic Films oli juba siis mõeldud vihmavarjuks Balti kineastide kohale .;100.0;100.0;100.0
37864;Train/ilu_maailm_ud211.conllu;Tuba oli tühi , laual laialilaotatud konspektid ja raamatud .;22;36;laialilaotatud;free;Tuba oli tühi , laual konspektid ja raamatud .;100.0;100.0;100.0
37865;Dev/aja_epl20070812_ud211.conllu;Juht toimetati vigastustega Rakvere haiglasse , kaassõitja 1984. aastal sündinud Margus hukkus sündmuskohal .;59;80;1984. aastal sündinud;free;Juht toimetati vigastustega Rakvere haiglasse , kaassõitja Margus hukkus sündmuskohal .;100.0;100.0;100.0
37872;Train/aja_luup200202_osa_1_ud211.conllu;Näiteks edestab Euroopa Liiduga liitumiskõnelusi seni veel mitte pidav Türgi nii Eestit , Leedut kui ka Bulgaariat .;16;70;Euroopa Liiduga liitumiskõnelusi seni veel mitte pidav;free;Näiteks edestab Türgi nii Eestit , Leedut kui ka Bulgaariat .;100.0;100.0;100.0
37890;Dev/aja_ml200247_osa6_ud211.conllu;Eestist märgatavalt väiksema elanikkonnaga Island on tõusnud arvestatavaks filmimaaks .;61;74;arvestatavaks;free;Eestist märgatavalt väiksema elanikkonnaga Island on tõusnud filmimaaks .;100.0;100.0;100.0
37908;Train/aja_pm20000218_osa_5_ud211.conllu;Stanfordi 45-meetrine antenn sai originaalse signaali 4. jaanuaril , kuid uurijad ei teadnud sellest kuni jaanuari keskpaigani , mil signaal läbis analüüsi .;127;155;, mil signaal läbis analüüsi;free;Stanfordi 45-meetrine antenn sai originaalse signaali 4. jaanuaril , kuid uurijad ei teadnud sellest kuni jaanuari keskpaigani .;100.0;100.0;100.0
37911;Train/aja_luup200202_osa_1_ud211.conllu;Teiselt poolt teevad avaldatud tulemused meele mõruks .;21;30;avaldatud;free;Teiselt poolt teevad tulemused meele mõruks .;100.0;100.0;100.0
37913;Train/aja_luup200202_osa_3_ud211.conllu;Ent korralikus riigis on surmaandmebaas vaid üks paljudest rahva tervist iseloomustavatest registritest .;59;90;rahva tervist iseloomustavatest;free;Ent korralikus riigis on surmaandmebaas vaid üks paljudest registritest .;100.0;100.0;100.0
37932;Train/aja_ee200110_osa_3_ud211.conllu;Kas erinevad kultuurid sobivad seekord ?;4;12;erinevad;free;Kas kultuurid sobivad seekord ?;100.0;100.0;100.0
37945;Train/aja_ml200247_osa_3_ud211.conllu;Kui inimene on kohal , saab kahtluse korral küsida isikut tõendavat dokumenti või helistada firmasse , kust töö telliti .;101;119;, kust töö telliti;free;Kui inimene on kohal , saab kahtluse korral küsida isikut tõendavat dokumenti või helistada firmasse .;100.0;100.0;100.0
37950;Train/aja_epl20061216_ud211.conllu;Eesti Pank hoiatab , et nii kiire kasv suurendab majanduse ülekuumenemisega kaasnevaid ohte ( ja tal on kindlasti õigus ) .;49;86;majanduse ülekuumenemisega kaasnevaid;free;Eesti Pank hoiatab , et nii kiire kasv suurendab ohte ( ja tal on kindlasti õigus ) .;100.0;100.0;100.0
37951;Train/tea_toohoive.conllu;Ehitistesse tehtud investeeringud on suurendanud oluliselt tööhõivet .;0;18;Ehitistesse tehtud;free;investeeringud on suurendanud oluliselt tööhõivet .;100.0;100.0;100.0
37952;Train/tea_geofyysika.conllu;Pöörlema hakanud protoplaneetide väliskihtides moodustuvad omakorda kaaslaste algeteks olevad keerised .;0;16;Pöörlema hakanud;free;protoplaneetide väliskihtides moodustuvad omakorda kaaslaste algeteks olevad keerised .;100.0;100.0;100.0
37953;Train/tea_geofyysika.conllu;Pöörlema hakanud protoplaneetide väliskihtides moodustuvad omakorda kaaslaste algeteks olevad keerised .;68;93;kaaslaste algeteks olevad;free;Pöörlema hakanud protoplaneetide väliskihtides moodustuvad omakorda keerised .;100.0;100.0;100.0
37958;Train/aja_ml200247_osa_8_ud211.conllu;Koostöös tööandjatega on juba 1999. aastast peale korraldatud töövarjupäeva , kus õpilane saab veeta päeva koos konkreetse ameti esindajaga , jälgida tema tööd .;76;159;, kus õpilane saab veeta päeva koos konkreetse ameti esindajaga , jälgida tema tööd;free;Koostöös tööandjatega on juba 1999. aastast peale korraldatud töövarjupäeva .;100.0;100.0;100.0
